141,545,1088640358
141,545,1088640359
392,157,1088640716
392,556,1088640786
709,595,1088640978
784,830,1088641402
870,290,1088641792
153,776,1088642039
255,776,1088643244
255,876,1088643281
255,739,1088643299
844,673,1088643315
259,724,1088645024
259,92,1088645073
539,876,1088645188
287,357,1088646159
287,854,1088646241
209,236,1088646286
281,690,1088646655
322,363,1088647769
9,880,1088648309
9,290,1088648371
695,106,1088649123
783,491,1088649916
345,156,1088650306
345,183,1088650441
345,40,1088650503
164,362,1088650521
164,323,1088650764
164,895,1088651071
347,185,1088651106
164,99,1088651113
347,452,1088651147
637,290,1088651523
637,371,1088651741
142,874,1088652111
142,739,1088652178
142,294,1088652256
142,830,1088652305
346,880,1088652322
283,183,1088652770
637,222,1088653164
9,222,1088653513
231,452,1088653689
463,444,1088654510
637,627,1088654798
28,52,1088655153
637,222,1088655274
637,349,1088655334
637,376,1088655435
173,437,1088656268
898,236,1088656834
747,236,1088657084
29,443,1088658931
243,290,1088659217
637,290,1088659391
83,874,1088659558
637,875,1088659749
531,880,1088660708
422,880,1088662174
555,257,1088662236
216,874,1088662250
83,874,1088663280
141,477,1088664465
141,476,1088664484
846,617,1088664733
846,477,1088664849
846,476,1088664932
47,2,1088665251
72,222,1088666485
1,329,1088667552
193,706,1088683620
631,36,1088690708
744,119,1088691611
744,40,1088691657
9,437,1088692500
9,222,1088692536
9,36,1088692606
9,627,1088692647
9,880,1088692706
9,52,1088692726
9,706,1088692778
9,290,1088692827
192,545,1088693843
283,557,1088693929
562,558,1088694029
562,92,1088694050
383,874,1088694990
318,839,1088696458
710,260,1088696519
494,443,1088697879
193,518,1088698727
193,627,1088699584
9,627,1088701554
205,99,1088702442
898,236,1088702869
173,437,1088704310
39,323,1088704897
39,437,1088704936
747,241,1088705159
747,220,1088705183
634,415,1088706140
634,362,1088706197
47,729,1088706937
198,787,1088707377
422,880,1088707604
198,264,1088707722
862,55,1088710502
9,437,1088711968
141,759,1088713318
141,178,1088713431
538,264,1088714632
62,759,1088716392
307,557,1088717846
307,376,1088717934
405,437,1088719268
834,545,1088721521
834,545,1088722311
637,372,1088722945
891,290,1088724128
141,759,1088724778
637,498,1088724935
360,264,1088725658
345,290,1088726542
623,31,1088727341
173,437,1088728955
367,157,1088729689
538,264,1088730680
538,264,1088730700
823,516,1088730730
63,240,1088731592
797,556,1088734392
834,477,1088734676
14,222,1088735389
345,31,1088735734
858,31,1088736343
637,627,1088736850
637,706,1088737045
371,618,1088740378
601,839,1088740913
134,491,1088741654
784,830,1088742563
770,557,1088744322
420,53,1088744935
420,881,1088746462
237,83,1088746513
237,252,1088746523
142,183,1088746646
142,830,1088746667
318,839,1088747378
420,868,1088747507
895,560,1088748471
141,477,1088749452
609,386,1088750469
827,257,1088750714
348,391,1088750763
90,240,1088752811
90,737,1088752854
90,522,1088752890
307,557,1088753128
90,737,1088753212
345,31,1088753245
72,222,1088754396
137,443,1088754878
307,418,1088778198
255,739,1088779642
313,732,1088779659
93,290,1088781097
871,392,1088783933
214,31,1088784453
250,521,1088785723
250,484,1088785963
62,388,1088787624
62,498,1088787694
172,549,1088788208
39,437,1088789062
53,392,1088791034
623,31,1088791262
476,359,1088794731
135,673,1088796213
135,101,1088796275
784,830,1088798644
803,732,1088800770
624,883,1088804051
825,178,1088804954
825,126,1088805009
173,437,1088806331
51,830,1088807493
870,734,1088808253
346,53,1088808400
194,734,1088809513
62,734,1088809636
285,598,1088809842
14,701,1088812010
182,477,1088812951
637,388,1088815959
637,549,1088816557
233,226,1088817444
106,388,1088819699
637,294,1088819815
699,747,1088820491
699,747,1088820750
124,839,1088820960
846,477,1088822434
733,31,1088822813
870,734,1088824580
870,878,1088824602
493,66,1088827471
624,851,1088827889
601,839,1088828333
395,734,1088828597
395,388,1088828617
602,308,1088828773
276,868,1088829073
784,830,1088830055
283,183,1088830343
142,183,1088830557
142,830,1088830598
592,362,1088832224
592,126,1088832282
164,99,1088832316
592,590,1088832869
863,554,1088832938
592,736,1088833082
592,206,1088833246
185,736,1088834759
298,830,1088835541
298,101,1088835636
29,443,1088835965
202,448,1088837049
619,895,1088839084
619,853,1088839286
285,512,1088840163
494,736,1088846324
97,33,1088861044
686,734,1088869096
686,392,1088869238
870,734,1088870190
671,261,1088871961
83,874,1088875097
83,739,1088875202
637,512,1088876258
472,701,1088876377
637,853,1088876417
472,507,1088876471
472,636,1088876531
472,676,1088876572
472,897,1088876648
83,261,1088878855
637,507,1088879110
205,99,1088880912
205,91,1088880926
805,851,1088882099
805,391,1088882306
395,734,1088888582
395,388,1088888655
637,851,1088889049
744,153,1088890225
280,504,1088890400
280,227,1088890640
313,598,1088894038
313,596,1088894090
313,294,1088894291
313,701,1088894343
313,443,1088894452
805,851,1088897775
805,2,1088897977
384,2,1088898574
318,839,1088901002
62,734,1088901559
636,205,1088901850
560,558,1088904475
560,742,1088904561
560,767,1088904732
870,789,1088904899
560,852,1088904932
870,636,1088904969
560,260,1088905164
560,791,1088905272
526,843,1088905373
560,883,1088905591
560,557,1088905702
637,870,1088906029
560,128,1088906061
164,99,1088906453
560,152,1088906630
560,183,1088906843
560,592,1088908112
560,896,1088908284
383,874,1088908838
383,874,1088908884
383,897,1088908982
560,61,1088909012
83,701,1088909524
624,851,1088912254
637,775,1088914153
637,703,1088914181
637,786,1088914240
637,297,1088914355
47,2,1088914754
47,2,1088914806
637,437,1088915000
287,357,1088916158
881,226,1088916910
881,870,1088916948
72,183,1088917091
328,52,1088917318
637,369,1088917446
637,518,1088917580
9,512,1088918319
9,870,1088918577
571,153,1088919402
744,153,1088920287
424,737,1088922341
637,234,1088923170
637,870,1088923216
132,108,1088925629
132,782,1088925664
132,617,1088925770
132,178,1088925814
135,362,1088926952
346,183,1088927995
601,868,1088930973
859,452,1088934513
859,308,1088934574
496,227,1088942789
405,530,1088954561
637,108,1088956878
637,617,1088957011
234,789,1088958721
637,713,1088959134
637,127,1088959832
39,369,1088960829
62,183,1088960963
145,387,1088960987
62,388,1088960998
145,387,1088961025
39,437,1088961067
145,387,1088961111
39,632,1088961112
145,387,1088961226
39,127,1088961458
39,206,1088961524
369,748,1088962118
872,99,1088964764
510,99,1088965283
510,362,1088965350
510,320,1088965421
142,874,1088965526
510,91,1088965582
142,739,1088965610
142,830,1088965731
494,387,1088965993
525,40,1088967434
9,530,1088968725
141,617,1088973420
141,152,1088973562
141,492,1088973655
422,880,1088974999
805,851,1088977235
871,392,1088977237
137,851,1088977742
525,324,1088978259
624,851,1088979183
57,742,1088979448
457,560,1088979758
196,705,1088980604
39,371,1088982368
39,596,1088982438
578,831,1088984839
255,867,1088985234
255,598,1088985264
414,261,1088987701
414,543,1088987767
9,543,1088988075
384,897,1088989384
630,357,1088990855
881,365,1088991022
65,484,1088992271
578,7,1088997090
578,556,1088997719
91,154,1088998555
91,444,1088998596
59,227,1088998625
91,152,1088998643
59,221,1088998938
634,484,1088999012
825,530,1089000509
870,734,1089001222
622,31,1089002371
496,376,1089002503
135,560,1089005135
134,895,1089006470
735,421,1089007488
333,386,1089007652
134,94,1089008082
637,362,1089011503
637,369,1089011661
405,530,1089040437
405,133,1089040680
326,437,1089040838
645,853,1089041949
645,895,1089042256
813,556,1089043577
637,741,1089043614
392,556,1089043747
618,868,1089043947
345,388,1089046330
345,40,1089046477
255,365,1089047055
585,874,1089047237
205,99,1089049122
205,776,1089049156
822,388,1089051243
637,388,1089054339
39,369,1089056760
784,830,1089058148
141,152,1089058418
341,479,1089059839
578,556,1089061208
743,362,1089063798
743,99,1089063869
190,389,1089064819
90,867,1089065637
345,388,1089066944
637,362,1089069515
637,388,1089069839
637,187,1089073390
822,388,1089073953
142,830,1089074405
756,445,1089074648
216,739,1089075158
216,874,1089075228
623,31,1089078812
83,739,1089078845
93,290,1089080590
422,365,1089082308
422,365,1089082343
216,739,1089082443
44,880,1089082929
152,492,1089084181
83,739,1089084376
83,874,1089084826
637,672,1089085273
870,290,1089085403
870,878,1089085424
307,557,1089086425
858,31,1089086474
858,31,1089086503
307,40,1089086598
307,40,1089086625
345,40,1089088188
83,874,1089088190
345,388,1089088253
634,362,1089089131
50,55,1089089362
383,874,1089089497
383,874,1089089538
637,362,1089089992
18,867,1089090622
83,874,1089090915
187,183,1089091760
187,150,1089091850
187,180,1089092205
187,443,1089092232
187,734,1089092319
187,786,1089092376
637,180,1089092637
637,831,1089092785
91,152,1089093045
29,443,1089093059
91,290,1089093068
91,154,1089093123
539,874,1089093782
348,445,1089095065
460,510,1089102820
