25,31,1,1265002159
25,31,1,1265002184
20,3,1,1265003122
87,90,1,1265004208
87,2,1,1265004208
87,46,1,1265004269
87,98,1,1265004269
87,6,1,1265004269
16,110,1,1265004649
96,15,1,1265005096
96,61,1,1265005096
96,12,1,1265005096
13,3,1,1265005545
13,8,1,1265005545
13,65,1,1265005545
13,40,1,1265005545
33,1,1,1265006386
33,2,1,1265006395
16,8,1,1265006840
16,8,1,1265006873
54,27,1,1265006964
100,7,1,1265007000
3,13,1,1265007028
10,21,1,1265007093
8,13,1,1265007106
10,21,1,1265007139
8,3,1,1265007141
29,23,1,1265007155
23,29,1,1265007250
10,21,1,1265007251
23,29,1,1265007336
29,23,1,1265007341
10,75,1,1265007386
61,96,1,1265007426
79,95,1,1265007439
31,37,1,1265007620
112,3,1,1265007674
11,5,1,1265007677
44,115,1,1265007729
29,23,1,1265007773
74,5,1,1265007834
23,29,1,1265007975
93,46,1,1265008145
23,29,1,1265008229
93,27,1,1265008231
93,27,1,1265008334
93,27,1,1265008381
29,23,1,1265008555
13,14,1,1265008607
12,96,1,1265008632
14,13,1,1265008649
28,29,1,1265008661
14,13,1,1265008696
13,14,1,1265008702
83,1,1,1265008730
70,115,1,1265008735
70,90,1,1265008745
13,14,1,1265008770
83,24,1,1265008787
53,84,1,1265008820
14,13,1,1265008841
14,13,1,1265008882
13,14,1,1265008924
15,27,1,1265009044
15,61,1,1265009180
15,96,1,1265009180
66,24,1,1265009202
31,25,1,1265009215
25,31,1,1265009240
5,11,1,1265009259
66,27,1,1265009283
15,12,1,1265009292
15,33,1,1265009292
15,33,1,1265009360
29,28,1,1265009483
15,72,1,1265009491
6,8,1,1265009500
6,8,1,1265009522
78,48,1,1265009531
11,31,1,1265009644
11,25,1,1265009644
11,33,1,1265009644
31,11,1,1265009676
26,24,1,1265009841
25,11,1,1265009847
3,66,1,1265009912
3,13,1,1265009912
3,67,1,1265009912
3,8,1,1265009912
3,35,1,1265009912
3,4,1,1265009912
3,68,1,1265009912
3,85,1,1265009912
3,69,1,1265009912
3,17,1,1265009912
68,3,1,1265009913
13,3,1,1265009919
66,3,1,1265009932
33,11,1,1265009984
10,7,1,1265010144
10,89,1,1265010146
17,3,1,1265010225
32,46,1,1265010240
32,89,1,1265010265
65,13,1,1265010323
13,1,1,1265010339
8,3,1,1265010350
1,13,1,1265010357
33,15,1,1265010374
14,13,1,1265010431
13,14,1,1265010438
13,14,1,1265010453
14,13,1,1265010458
33,15,1,1265010475
4,3,1,1265010495
14,13,1,1265010538
13,14,1,1265010561
13,14,1,1265010587
14,13,1,1265010600
14,13,1,1265010615
13,14,1,1265010622
88,90,1,1265010948
71,5,1,1265011179
71,15,1,1265011179
71,72,1,1265011179
62,3,1,1265011227
62,15,1,1265011227
3,62,1,1265011310
12,15,1,1265011330
13,4,1,1265011436
67,3,1,1265011534
15,62,1,1265011625
15,12,1,1265011626
98,63,1,1265011663
104,30,1,1265011779
15,113,1,1265012129
15,66,1,1265012129
80,45,1,1265012140
113,15,1,1265012171
107,57,1,1265012194
110,82,1,1265012212
110,18,1,1265012285
110,57,1,1265012285
110,107,1,1265012285
110,42,1,1265012285
110,18,1,1265012285
110,109,1,1265012285
110,109,1,1265012285
110,18,1,1265012285
110,18,1,1265012285
110,18,1,1265012285
110,63,1,1265012286
110,57,1,1265012325
57,84,1,1265012359
110,18,1,1265012372
107,46,1,1265012469
13,4,1,1265012699
13,3,1,1265012699
13,35,1,1265012699
47,27,1,1265012747
64,80,1,1265012767
64,42,1,1265012767
64,63,1,1265012767
83,30,1,1265012886
43,90,1,1265012934
43,115,1,1265012942
43,7,1,1265012956
43,2,1,1265012982
43,46,1,1265012985
43,95,1,1265012993
93,27,1,1265012998
43,98,1,1265013001
15,113,1,1265013004
43,57,1,1265013007
43,21,1,1265013013
43,6,1,1265013019
113,15,1,1265013084
43,64,1,1265013114
43,42,1,1265013163
43,42,1,1265013192
43,45,1,1265013192
43,79,1,1265013192
24,26,1,1265013229
43,79,1,1265013229
1,38,1,1265013248
26,24,1,1265013257
45,43,1,1265013358
42,43,1,1265013421
42,43,1,1265013424
42,64,1,1265013433
35,3,1,1265013483
27,93,1,1265013669
66,15,1,1265013752
32,8,1,1265013901
32,51,1,1265013901
44,59,1,1265013943
59,44,1,1265014018
93,98,1,1265014080
69,3,1,1265014082
35,3,1,1265014100
35,13,1,1265014123
17,15,1,1265014125
17,56,1,1265014125
17,54,1,1265014125
93,95,1,1265014129
93,95,1,1265014145
56,17,1,1265014151
56,88,1,1265014162
35,3,1,1265014206
93,95,1,1265014212
35,20,1,1265014265
35,3,1,1265014286
35,3,1,1265014299
35,46,1,1265014308
93,90,1,1265014324
93,101,1,1265014352
93,82,1,1265014370
93,7,1,1265014370
93,89,1,1265014371
93,2,1,1265014371
93,101,1,1265014371
93,70,1,1265014371
65,13,1,1265014468
79,43,1,1265014549
65,4,1,1265014549
13,65,1,1265014558
54,17,1,1265014609
13,65,1,1265014665
65,13,1,1265014669
4,65,1,1265014681
8,32,1,1265014732
88,56,1,1265014788
4,65,1,1265014844
65,4,1,1265014849
73,58,1,1265014874
58,73,1,1265014948
63,64,1,1265015438
43,42,1,1265015830
43,64,1,1265015830
43,29,1,1265015830
43,95,1,1265015830
43,7,1,1265015830
43,81,1,1265015830
63,98,1,1265015891
84,53,1,1265016002
69,84,1,1265016058
76,19,1,1265016156
64,43,1,1265016299
47,27,1,1265016586
29,43,1,1265016773
9,66,1,1265017149
9,67,1,1265017149
57,1,1,1265017771
95,43,1,1265017776
1,57,1,1265017839
84,57,1,1265017920
59,72,1,1265018136
64,43,1,1265018276
42,43,1,1265018284
46,1,1,1265018329
1,46,1,1265018387
42,63,1,1265018463
5,15,1,1265018571
56,87,1,1265018723
71,12,1,1265018852
71,5,1,1265018870
90,84,1,1265019261
84,90,1,1265019266
15,17,1,1265019834
15,5,1,1265019834
71,72,1,1265019888
3,32,1,1265020056
3,51,1,1265020056
73,72,1,1265020214
86,53,1,1265020423
74,9,1,1265020818
74,92,1,1265020818
74,14,1,1265020818
74,65,1,1265020818
74,72,1,1265020818
65,74,1,1265020929
84,53,1,1265020988
3,85,1,1265021118
3,66,1,1265021118
3,67,1,1265021118
3,17,1,1265021118
3,68,1,1265021118
83,15,1,1265021229
83,5,1,1265021229
15,83,1,1265021282
6,13,1,1265021463
6,41,1,1265021463
6,8,1,1265021463
6,40,1,1265021463
149,36,1,1265021490
80,64,1,1265021838
66,3,1,1265022232
21,72,1,1265022405
74,65,1,1265022752
74,9,1,1265022752
74,92,1,1265022752
74,14,1,1265022752
74,72,1,1265022752
6,106,1,1265022754
23,26,1,1265022783
51,3,1,1265022792
9,74,1,1265022813
26,23,1,1265022815
9,17,1,1265022831
51,3,1,1265022881
51,32,1,1265022891
88,61,1,1265022960
88,96,1,1265022960
88,12,1,1265022960
88,15,1,1265022960
5,83,1,1265022969
9,74,1,1265022977
51,3,1,1265023056
4,106,1,1265023137
27,47,1,1265023452
65,74,1,1265023522
21,88,1,1265023640
53,86,1,1265023662
26,27,1,1265023693
3,51,1,1265023801
88,21,1,1265024010
32,3,1,1265024021
