57,19,1,1283317800
57,104,1,1283317821
57,104,1,1283317826
40,121,1,1283318864
124,4,1,1283321353
96,15,1,1283321360
96,54,1,1283321360
96,12,1,1283321360
27,4,1,1283321611
11,31,1,1283322216
11,33,1,1283322216
11,25,1,1283322216
54,96,1,1283322520
33,11,1,1283322581
94,56,1,1283322930
42,9,1,1283323092
42,69,1,1283323177
42,68,1,1283323177
121,40,1,1283323210
5,66,1,1283323519
23,105,1,1283323771
23,103,1,1283323771
31,11,1,1283324003
31,25,1,1283324316
15,96,1,1283324345
15,66,1,1283324346
62,81,1,1283324416
94,14,1,1283324439
94,9,1,1283324439
94,123,1,1283324439
94,95,1,1283324439
94,44,1,1283324439
14,74,1,1283324519
70,53,1,1283324868
62,27,1,1283325081
62,81,1,1283325081
96,15,1,1283325130
96,61,1,1283325130
96,54,1,1283325130
54,96,1,1283325205
24,31,1,1283325213
31,24,1,1283325238
24,31,1,1283325245
94,56,1,1283325509
94,88,1,1283325509
94,85,1,1283325509
94,76,1,1283325509
94,69,1,1283325509
94,86,1,1283325509
94,68,1,1283325509
94,48,1,1283325509
94,47,1,1283325509
48,94,1,1283325603
61,117,1,1283325721
61,96,1,1283325780
40,8,1,1283325874
40,3,1,1283325874
13,3,1,1283325907
13,4,1,1283325907
13,53,1,1283325907
71,5,1,1283326109
94,9,1,1283326148
94,14,1,1283326148
47,94,1,1283326234
47,48,1,1283326253
47,94,1,1283326332
105,23,1,1283326446
13,3,1,1283326475
95,94,1,1283326797
15,96,1,1283326804
14,94,1,1283326807
3,13,1,1283326830
3,4,1,1283326830
3,66,1,1283326830
3,67,1,1283326830
3,8,1,1283326830
3,40,1,1283326830
3,68,1,1283326830
3,69,1,1283326830
3,85,1,1283326830
3,17,1,1283326830
53,70,1,1283326874
4,3,1,1283326877
81,62,1,1283326892
13,3,1,1283326962
3,40,1,1283326962
31,24,1,1283326973
33,63,1,1283327273
8,40,1,1283327556
67,3,1,1283327574
8,3,1,1283327585
67,9,1,1283327656
3,67,1,1283327698
3,66,1,1283327698
3,68,1,1283327698
3,40,1,1283327854
3,13,1,1283327854
88,94,1,1283327898
67,66,1,1283327941
67,9,1,1283327960
13,3,1,1283328067
83,24,1,1283328073
67,3,1,1283328091
17,1,1,1283328099
67,3,1,1283328103
13,3,1,1283328201
3,13,1,1283328303
93,86,1,1283328323
33,83,1,1283328433
1,17,1,1283328658
88,56,1,1283328793
56,94,1,1283328848
13,3,1,1283329003
33,63,1,1283329015
14,13,1,1283329067
71,9,1,1283329321
13,14,1,1283329581
15,40,1,1283329639
9,94,1,1283329666
13,14,1,1283329718
14,13,1,1283329749
9,94,1,1283329755
32,15,1,1283329769
9,74,1,1283329784
14,13,1,1283329790
13,14,1,1283329839
13,14,1,1283329910
24,83,1,1283329983
14,13,1,1283329991
68,42,1,1283330194
40,3,1,1283330359
15,40,1,1283330386
44,94,1,1283330640
68,3,1,1283330676
68,3,1,1283330713
43,79,1,1283330827
68,94,1,1283330861
48,47,1,1283331119
24,26,1,1283331127
24,83,1,1283331127
100,7,1,1283331322
2,59,1,1283331344
2,117,1,1283331344
2,40,1,1283331344
2,58,1,1283331344
59,2,1,1283331434
57,86,1,1283331561
57,18,1,1283331561
79,43,1,1283331726
33,34,1,1283332186
95,9,1,1283332222
95,14,1,1283332222
95,123,1,1283332222
38,37,1,1283332239
2,68,1,1283332258
9,95,1,1283332258
38,36,1,1283332316
3,40,1,1283332328
14,95,1,1283332342
9,14,1,1283332344
3,40,1,1283332348
66,3,1,1283332636
86,93,1,1283332821
86,57,1,1283332858
86,94,1,1283332952
86,93,1,1283333184
47,48,1,1283333192
58,2,1,1283333504
15,32,1,1283333602
68,2,1,1283334091
59,68,1,1283334340
59,69,1,1283334340
59,86,1,1283334340
59,76,1,1283334340
59,2,1,1283334340
59,56,1,1283334340
59,85,1,1283334340
59,84,1,1283334340
59,89,1,1283334340
59,48,1,1283334340
59,88,1,1283334340
59,47,1,1283334340
59,94,1,1283334340
13,3,1,1283334524
34,33,1,1283334680
103,23,1,1283335147
18,57,1,1283335205
66,15,1,1283335573
66,5,1,1283335573
14,94,1,1283335845
31,32,1,1283335929
31,32,1,1283335956
32,31,1,1283335989
32,31,1,1283336001
5,66,1,1283336281
