57,104
57,104
40,121
124,4
96,15
96,54
96,12
27,4
11,31
11,33
11,25
54,96
33,11
94,56
42,9
42,69
42,68
121,40
5,66
23,105
23,103
31,11
31,25
15,96
15,66
62,81
94,14
94,9
94,123
94,95
94,44
14,74
70,53
62,27
62,81
96,15
96,61
96,54
54,96
24,31
31,24
24,31
94,56
94,88
94,85
94,76
94,69
94,86
94,68
94,48
94,47
48,94
61,117
61,96
40,8
40,3
13,3
13,4
13,53
71,5
94,9
94,14
47,94
47,48
47,94
105,23
13,3
95,94
15,96
14,94
3,13
3,4
3,66
3,67
3,8
3,40
3,68
3,69
3,85
3,17
53,70
4,3
81,62
13,3
3,40
31,24
33,63
8,40
67,3
8,3
67,9
3,67
3,66
3,68
3,40
3,13
88,94
67,66
67,9
13,3
83,24
67,3
17,1
67,3
13,3
3,13
93,86
33,83
1,17
88,56
56,94
13,3
33,63
14,13
71,9
13,14
15,40
9,94
13,14
14,13
9,94
32,15
9,74
14,13
13,14
13,14
24,83
14,13
68,42
40,3
15,40
44,94
68,3
68,3
43,79
68,94
48,47
24,26
24,83
100,7
2,59
2,117
2,40
2,58
59,2
57,86
57,18
79,43
33,34
95,9
95,14
95,123
38,37
2,68
9,95
38,36
3,40
14,95
9,14
3,40
66,3
86,93
86,57
86,94
86,93
47,48
58,2
15,32
68,2
59,68
59,69
59,86
59,76
59,2
59,56
59,85
59,84
59,89
59,48
59,88
59,47
59,94
13,3
34,33
103,23
18,57
66,15
66,5
14,94
31,32
31,32
32,31
32,31
5,66
15,66
29,63
53,3
16,1
94,14
21,70
36,37
37,36
70,21
16,8
70,53
16,8
71,15
71,5
71,72
71,73
71,117
3,53
15,32
6,8
6,3
6,40
71,15
6,8
6,8
6,8
32,15
69,76
94,14
94,9
6,106
6,106
4,106
14,94
32,30
1,89
9,94
32,31
31,32
89,1
88,81
88,5
88,15
5,61
61,5
63,29
14,94
38,36
59,67
5,117
5,71
5,73
15,71
15,54
15,61
73,5
61,15
80,18
85,94
59,85
59,94
59,68
59,48
59,47
59,2
54,15
22,94
70,48
70,68
47,81
27,62
81,47
47,68
47,68
47,68
47,68
47,68
47,68
47,68
27,81
47,68
47,68
47,68
18,80
47,68
47,68
47,68
47,68
18,57
85,3
68,70
63,27
15,88
13,3
13,8
13,40
13,4
13,17
13,14
54,56
88,15
74,9
56,96
56,15
96,56
56,54
4,65
4,13
4,17
4,3
4,9
4,1
48,70
13,14
14,13
86,19
94,14
94,22
86,19
3,4
3,40
3,69
3,66
3,67
3,8
3,13
3,35
3,68
3,85
3,17
81,43
85,3
13,3
81,43
74,104
27,63
68,3
67,3
1,7
67,66
19,93
93,19
33,98
9,67
9,66
98,33
67,9
67,9
67,66
104,58
58,104
106,73
88,15
15,56
106,117
90,43
15,96
15,54
15,61
96,15
61,15
19,67
19,66
19,9
19,17
19,18
19,7
19,1
19,38
19,91
19,90
1,19
4,3
58,4
4,58
66,19
90,69
90,19
9,19
8,3
67,19
68,47
68,47
54,15
76,94
54,29
54,120
54,39
54,15
54,96
54,61
54,119
54,56
54,15
18,19
96,15
96,61
96,54
120,54
54,96
29,54
31,25
20,63
22,42
1,3
1,16
1,10
1,44
1,9
1,8
1,14
1,13
1,12
1,15
1,7
1,5
1,17
1,4
1,11
1,2
1,40
1,65
1,6
14,1
8,1
61,96
3,1
63,20
58,2
58,59
58,117
58,94
42,22
4,1
94,58
95,44
15,1
106,61
15,96
15,54
15,54
3,66
3,67
3,4
3,17
3,8
3,13
3,40
3,35
3,68
3,69
3,85
2,58
2,1
16,1
58,2
