10,2,1096243535
10,2,1096244030
40,1202,1096244704
40,1202,1096245323
30,11319,1096247109
10,2,1096247138
19,8839,1096249721
60,20319,1096253078
17178,47,1096254083
8,8,1096254688
66,21679,1096255850
12982,33,1096257447
17178,47,1096257588
9,47,1096257935
21684,66,1096258882
30,11422,1096259524
30,11355,1096259796
29,11156,1096261996
55,83,1096263511
29,11139,1096264117
39,14075,1096264342
39,14085,1096264393
39,14075,1096264412
47,17178,1096265070
29,11139,1096265374
29,11139,1096265821
6,10,1096266407
9,47,1096266689
5,2538,1096267687
5,2569,1096267737
2538,5,1096267850
47,17192,1096267867
5,2538,1096268073
28,10571,1096268269
33,12976,1096268306
43,15827,1096268323
7878,28,1096268341
33,12976,1096268382
12976,33,1096268536
15512,47,1096268790
15827,43,1096268838
7878,28,1096269061
12978,41,1096269163
82,13117,1096269195
55,18561,1096269328
82,13117,1096270209
13117,82,1096270220
62,20059,1096270272
62,62,1096270324
82,25150,1096270361
82,25150,1096270639
82,13117,1096270674
82,83,1096271041
84,25397,1096271138
31,11686,1096271155
25,25,1096271405
25,9860,1096271453
82,342,1096271754
25,9858,1096271809
31,11686,1096272008
15818,43,1096272022
43,15818,1096272078
33,35,1096272412
41,15196,1096272796
33,13016,1096273150
33,13016,1096273196
33,12976,1096273265
15818,43,1096273369
33,12976,1096273819
33,13016,1096273910
25150,82,1096273968
33,13016,1096273970
33,4593,1096274023
33,13016,1096274125
52,17756,1096274238
52,17761,1096274257
41,15210,1096274767
17,96,1096276169
14,19,1096276857
5,2561,1096278073
6,10,1096278229
6,2647,1096278277
2647,6,1096278318
33,35,1096278385
16,7625,1096278463
55,18575,1096278563
55,18575,1096278639
44,96,1096278680
18,8569,1096278798
55,18575,1096278804
9856,25,1096279028
25,9858,1096279114
9858,25,1096279145
9858,25,1096279230
9858,25,1096279329
29,11139,1096279536
11139,29,1096279551
2657,20,1096279648
10,6,1096280406
6,10,1096280749
26808,88,1096281715
31,11686,1096281858
20,2657,1096282194
40,14254,1096282956
40,14254,1096283047
1,449,1096283067
10161,26,1096283149
1,449,1096283197
1,449,1096283249
12,4252,1096283835
12,4252,1096283918
16,7625,1096284085
33,12976,1096284195
33,12981,1096284256
33,12981,1096284293
33,12981,1096284376
55,18574,1096284456
55,18561,1096284523
20344,60,1096284627
43,15818,1096284985
33,12981,1096285144
21020,62,1096285194
33,35,1096285203
8,108,1096285248
55,107,1096285333
41,15181,1096285621
7,2878,1096285908
7,2878,1096285925
7,2878,1096285986
62,21020,1096286125
55,107,1096286220
7878,28,1096286229
43,15828,1096286351
55,107,1096286622
16,7625,1096287497
7709,16,1096287547
47,17178,1096287598
16,7619,1096288198
17798,52,1096288588
55,107,1096288617
55,18583,1096288840
55,18584,1096288912
14,4594,1096289022
56,19138,1096289088
30,11372,1096289993
30,11319,1096290064
2878,7,1096290247
52,17774,1096290323
17,4,1096290461
10,2654,1096290691
10,2654,1096290730
10,2654,1096290941
10571,28,1096291106
2,96,1096291453
40,107,1096291581
30,11319,1096291870
14,4821,1096292011
30,11422,1096292048
26,10158,1096292122
10237,26,1096292929
52,17752,1096294047
52,17756,1096294110
33,4593,1096295482
44,96,1096295705
25,25,1096295877
8,8,1096296280
82,25150,1096296369
31,11686,1096296803
55,18584,1096296873
82,107,1096296890
52,17801,1096296951
52,17801,1096296994
52,10158,1096297040
82,25155,1096297053
55,18585,1096297148
30,11380,1096297170
55,18566,1096297270
30,11319,1096297296
55,18587,1096297339
55,18561,1096297596
31,31,1096297667
62,62,1096297706
11739,31,1096297863
26,10238,1096297897
44,15958,1096297945
19149,56,1096298114
11691,31,1096298197
25,9913,1096298279
31,11689,1096298310
31,11686,1096298349
55,18561,1096298594
11739,31,1096298603
55,18585,1096298640
55,18575,1096298748
47,17194,1096298763
55,18575,1096299061
39,14074,1096299097
42,15511,1096299102
42,15511,1096299154
66,21704,1096299200
26,10238,1096299267
18566,55,1096299323
42,15511,1096299341
47,17194,1096299343
52,17753,1096299404
42,15511,1096299582
47,17178,1096299694
17178,47,1096299755
31,11686,1096299811
42,15511,1096299812
10238,26,1096299825
11739,31,1096299827
3168,8,1096299996
47,17178,1096300198
17178,47,1096300465
18589,55,1096300569
5,2538,1096300682
5,107,1096300729
47,17195,1096300868
8,8,1096300895
18,8569,1096300968
8,3205,1096300975
13020,33,1096301009
44,15980,1096301120
62,62,1096301123
2878,7,1096301183
733,1,1096301207
62,21020,1096301233
30,11301,1096301277
11739,31,1096301327
11739,31,1096301359
3243,8,1096301385
14109,39,1096301505
18561,55,1096301574
44,38,1096301633
10,2,1096301648
44,15961,1096301700
5,2569,1096301706
39,14074,1096301748
84,63,1096301891
18583,55,1096302195
44,38,1096302275
21020,62,1096302297
15570,43,1096302418
15195,41,1096302672
39,14074,1096302766
26808,88,1096303130
84,25393,1096303150
7,2878,1096303187
16,7625,1096304057
17178,47,1096304100
55,18561,1096304154
29,29,1096304202
29,11139,1096304224
16,7711,1096304311
15,96,1096304361
15,6850,1096304474
55,18561,1096304513
18561,55,1096304695
73,23679,1096304786
17752,52,1096304858
718,28,1096305162
45,96,1096306001
45,16347,1096306049
15,6851,1096306453
15,6852,1096306527
15,96,1096306616
25,25,1096307354
47,17178,1096307427
8181,17,1096307844
2878,7,1096307849
17,8181,1096308126
31,11680,1096308387
30,11422,1096308511
30,11301,1096308554
39,14074,1096308806
30,11293,1096308830
52,17752,1096309281
18,8564,1096309296
18,8569,1096309394
21160,63,1096309726
87,107,1096309873
87,107,1096310047
31,11691,1096310101
31,11850,1096310214
31,11850,1096310275
18,8578,1096310366
31,11691,1096310423
18,1071,1096310503
11691,31,1096310811
55,18561,1096310870
3047,7,1096311373
31,11686,1096311836
31,11689,1096311918
52,17752,1096312001
31,11686,1096312298
1096,2,1096312311
15,107,1096312359
14251,40,1096312450
15,6855,1096312515
10,6,1096312576
15,6856,1096312600
11860,31,1096313084
6,2647,1096313288
14,4593,1096313364
14,4824,1096313424
6,2672,1096313596
6,2650,1096313668
6,2650,1096313722
24834,87,1096313752
4825,14,1096313752
31,11686,1096313824
2,96,1096314245
6857,15,1096314410
54,18409,1096314596
1,673,1096315912
673,1,1096315938
18,8578,1096315940
30,11380,1096315970
21183,63,1096316177
2,1096,1096316411
2,1096,1096316448
18,8580,1096316496
6,1057,1096316569
18,96,1096316712
19,4821,1096316778
25,9858,1096316810
30,11380,1096317305
19,4821,1096317585
25,25,1096317728
19,8853,1096317733
4824,14,1096317820
