4,1762,1097366496,41
31,10157,1097366730,4
11356,30,1097366752,53
31,10157,1097366757,1
4,1741,1097367073,19
1764,4,1097367152,21
4,1741,1097367191,42
1764,4,1097367284,323
31,10157,1097367436,50
71,22960,1097368258,31
22960,71,1097368614,665
1019,10,1097368768,805
14,19,1097368842,13
11338,30,1097369268,83
31,11686,1097369808,951
19,14,1097369999,5
11686,31,1097370796,534
31,11686,1097371351,2
31,11686,1097371379,16
86,26051,1097371549,48
60,20319,1097371553,9
60,20319,1097371590,181
86,26044,1097371672,343
60,20316,1097373737,24
60,20319,1097375558,27
60,20319,1097375605,43
20322,60,1097375666,2
20322,60,1097375703,1607
30,11301,1097376261,18
30,11301,1097376309,43
30,11354,1097376385,20
44,15979,1097376764,1
11301,30,1097377142,66
60,20322,1097377405,3
60,20319,1097377426,1927
44,16044,1097377735,3
44,15966,1097378360,546
82,12998,1097381251,383
55,18561,1097381934,44
45,16368,1097382507,6
13117,82,1097382611,17
55,107,1097382796,64
55,107,1097382876,13
55,107,1097382904,134
55,107,1097383065,2
25177,82,1097383223,22
82,25150,1097384018,4
86,14284,1097384131,7
42,15531,1097384235,81
82,13044,1097384343,167
13059,33,1097384350,16
42,15530,1097384480,60
69,13368,1097385066,60
13060,33,1097385162,208
41,15190,1097385530,127
15190,41,1097385683,295
13617,42,1097386481,61
42,15531,1097386796,9
16002,44,1097387200,359
42,15531,1097387249,3
39,14074,1097387532,739
16002,44,1097387608,352
44,16045,1097388013,50
44,15958,1097388463,196
75,24033,1097390099,139
13544,44,1097390158,321
33,12982,1097390251,14
75,24034,1097390271,2903
45,16336,1097390444,154
11139,29,1097390655,138
55,107,1097391321,4
44,15961,1097391412,38
44,16001,1097391592,2
16045,44,1097392268,233
11139,29,1097392365,12
75,24034,1097393205,8
75,24034,1097393227,3
75,24034,1097393253,517
6,2698,1097393259,5
6,2699,1097393307,55
44,15961,1097393754,566
32,12623,1097394041,19
15954,44,1097394481,21
8,8,1097394718,9
25,25,1097394885,18
25,9880,1097394939,33
82,13117,1097395044,23
75,96,1097395163,37
7,3084,1097395517,74
2642,6,1097395571,88
7,3085,1097395612,48
12982,33,1097395667,45
7,3086,1097395680,34
14084,39,1097396038,41
39,14084,1097396105,375
33,12982,1097396378,7
33,12982,1097396413,7
33,12982,1097396430,40
39,14084,1097396678,165
2658,6,1097396828,24
17859,52,1097397064,342
20,9017,1097397086,54
12982,33,1097397099,20
44,13764,1097397183,27
41,15246,1097397327,469
8,3288,1097397546,44
1,673,1097397568,129
8,3289,1097397620,6
41,15186,1097397809,86
13764,44,1097397932,959
41,15259,1097397934,677
3205,8,1097398045,57
41,15259,1097398989,2968
14084,39,1097399495,31
44,16001,1097399643,1
69,22668,1097399771,10
16,7625,1097399775,80
25,9966,1097399870,26
9880,25,1097400057,978
22669,69,1097400144,339
8,8,1097400202,8
17805,52,1097400381,176
64,21619,1097402023,22
64,21620,1097402082,6
21684,66,1097402115,107
39,14074,1097402210,2
28,10560,1097402214,682
33,12982,1097402436,39
55,18561,1097402458,857
69,13367,1097402790,59
69,22670,1097402937,8
69,22670,1097402992,36
33,12982,1097403267,16
3289,8,1097403489,198
42,107,1097403638,26
696,1,1097403723,7
673,1,1097404111,39
25,9854,1097404316,22
11686,31,1097404532,27
32,12664,1097404550,141
25,9858,1097404565,298
52,17752,1097404850,11
15,6698,1097405342,159
31,11686,1097405377,1226
9858,25,1097405559,3
12982,33,1097405616,41
62,21022,1097405624,7
66,21688,1097405663,29
20,2657,1097405707,39
28,10560,1097405713,57
28,10560,1097405776,6
8506,18,1097405833,84
21688,66,1097405969,209
2657,20,1097406132,46
28,10537,1097406456,22
39,14074,1097406722,2
9874,25,1097406783,369
33,13041,1097406898,5
28,10620,1097407033,35
33,13041,1097407042,4
21752,66,1097407270,887
4594,14,1097407526,6
15575,42,1097407690,55
15529,42,1097407912,48
31,11686,1097408023,240
17805,52,1097408051,58
43,4599,1097408355,4085
25,9913,1097408416,37
78,24218,1097408431,21
25,9856,1097408496,105
2657,20,1097408572,35
55,18561,1097408602,3
78,7172,1097408609,6
18604,55,1097408628,800
78,24219,1097408676,13
78,24220,1097408722,29
14084,39,1097409282,124
2657,20,1097409299,12
21728,66,1097409397,381
20,2657,1097409522,3
66,21684,1097409652,32
15,6697,1097409939,23
29,11139,1097410028,88
69,22671,1097410343,271
11686,31,1097410456,728
29,11139,1097410514,127
15529,42,1097410618,136
21684,66,1097410675,748
21692,66,1097410942,60
8506,18,1097410998,81
9967,25,1097411205,9
41,41,1097411267,62
11539,30,1097411343,64
16,7626,1097411378,335
32,12665,1097411461,478
11686,31,1097411469,206
44,13605,1097411504,9
66,21692,1097411665,44
21692,66,1097411693,1243
25393,84,1097412027,1843
26808,88,1097412101,8
23685,73,1097412112,2265
13346,36,1097412398,13
1,673,1097412461,165
12982,33,1097412479,22
33,13041,1097412515,125
13346,36,1097412531,69
36,13346,1097412659,30
29,11139,1097413021,244
786,66,1097413238,44
44,15950,1097413269,21
15843,43,1097413527,9
31,11686,1097413564,1072
1,673,1097413566,60
32,12667,1097413629,35
33,13041,1097413883,146
13346,36,1097413976,20
69,22671,1097413978,137
673,1,1097414124,44
33,13061,1097414156,42
33,13062,1097414234,82
30,96,1097414358,245
84,10158,1097414449,51
39,14074,1097414549,312
30,96,1097414647,56
11545,30,1097414697,42
6,2650,1097414703,11
30,11316,1097414825,7
69,22670,1097415228,38
71,22960,1097415281,15
71,22960,1097415313,7
71,22960,1097415606,6
42,13617,1097415676,71
71,22967,1097415695,2
33,13041,1097415801,38
31,11686,1097415838,168
718,10,1097415849,91
13617,42,1097415854,72
69,107,1097415858,74
31,11868,1097416155,20
11301,31,1097416227,159
1,449,1097416270,115
52,17805,1097416283,110
30,11352,1097416348,3
15,107,1097416357,26
30,11395,1097416379,32
30,11545,1097416704,15
78,17109,1097416772,68
11539,30,1097416861,22
42,15569,1097416956,24
11473,30,1097416991,57
52,17805,1097417036,78
20321,60,1097417234,7
23719,73,1097417243,84
13617,42,1097417349,51
30,11530,1097417670,50
17805,52,1097417687,82
11868,31,1097417896,22
15577,42,1097417898,29
