2,1080,1102204835,60
19,6941,1102205280,8
15,107,1102205581,70
19,107,1102205603,14
19,8910,1102205640,16
19,107,1102205768,12
19,107,1102205796,89
66,21679,1102206148,25
1080,2,1102206261,607
54,96,1102206371,96
39,14074,1102206454,1961
2,1080,1102206888,734
78,15990,1102207298,68
31,11686,1102208110,366
11691,31,1102208520,1
11691,31,1102208544,2
16037,78,1102208748,19
31,11686,1102209160,13
31,11686,1102209214,1
31,11686,1102209256,1
31,11686,1102209310,20
31,11691,1102209338,20
52,17752,1102209397,1
11686,31,1102211142,92
86,22497,1102211780,19
11686,31,1102212466,436
31,11686,1102212945,358
31,12084,1102215626,1
44,16096,1102216551,82
86,96,1102217210,128
35,13221,1102217885,204
25,9872,1102217998,33
44,96,1102218467,27
44,16039,1102218521,42
44,41,1102218580,12
44,41,1102218649,26
66,21679,1102218840,27
43,15570,1102218966,9
35,13221,1102219181,49
35,13221,1102219248,145
66,21679,1102219754,29
31,11686,1102219813,101
1,107,1102219906,29
43,15570,1102220017,9
66,21684,1102220283,4453
13339,35,1102220629,523
35,13221,1102221200,150
81,107,1102221948,5
81,24912,1102222026,106
19629,66,1102222066,75
8,215,1102222155,130
81,24912,1102222209,85
81,24912,1102222421,52
81,24912,1102222495,27
81,24912,1102222589,68
12981,35,1102223040,57
81,24912,1102223079,75
13066,35,1102223437,8
13066,35,1102223489,20
24995,81,1102223641,499
13032,35,1102223748,128
15817,42,1102224145,434
81,24912,1102224257,17
81,24912,1102224370,44
81,24912,1102224435,44
81,24912,1102224498,83
86,96,1102224596,110
81,49,1102224896,143
1010,49,1102225000,145
3130,62,1102225158,80
81,24912,1102225176,15
81,24912,1102225354,40
81,24912,1102225417,56
55,18561,1102225768,12
12981,35,1102225846,37
81,24912,1102225992,35
8,215,1102226040,22
81,24912,1102226046,42
81,24912,1102226105,40
8,3171,1102226137,42
215,8,1102226142,110
18561,55,1102226154,17
81,24912,1102226174,12
81,24912,1102226209,33
17553,49,1102226270,1220
41,41,1102226630,75
61,107,1102226940,89
13239,35,1102227029,44
81,24912,1102227109,44
38,13531,1102227170,185
81,24912,1102227173,426
13821,38,1102227340,31
13821,38,1102227394,1242
81,24912,1102227624,602
1,867,1102228045,416
1,867,1102228523,194
81,24912,1102228648,21
81,24948,1102228774,153
4,99,1102228805,28
99,4,1102228941,167
13032,35,1102229104,24
35,13340,1102230252,379
33,41,1102230270,266
12978,41,1102230656,113
33,35,1102230871,48
17552,81,1102231027,134
41,15197,1102231099,45
13117,55,1102231518,38
867,1,1102231550,28
18807,55,1102231835,24
13066,35,1102231895,9
867,1,1102232143,265
13253,55,1102232423,37
1,867,1102232596,262
81,17578,1102232839,160
17578,81,1102233011,41
62,21019,1102233412,30
1,107,1102233451,20
90,258,1102233619,336
49,17552,1102233968,8
35,33,1102235249,12
38,13549,1102235782,40
15499,41,1102235828,28
38,13605,1102235850,156
38,44,1102236069,192
45,96,1102236097,116
45,16318,1102236236,871
38,13612,1102236319,42
38,44,1102237015,35
12363,31,1102237120,29
38,13519,1102237597,84
46,16709,1102237606,1459
33,35,1102237686,15
44,38,1102237973,76
21,9081,1102238055,9
21,9086,1102238079,233
38,13528,1102238111,59
13528,38,1102238216,123
13066,41,1102239420,6
21,9081,1102239529,7
13531,38,1102239817,218
9081,21,1102239845,37
9081,21,1102239965,44
84,10158,1102240488,48
0,92,1102240495,849
84,1131,1102240703,135
50,17661,1102240879,148
16,7625,1102241067,37
0,92,1102241360,873
1,867,1102241534,132
8,3168,1102241808,116
55,83,1102242036,3
8,3205,1102242283,634
4210,12,1102242324,17
16,7638,1102242333,1596
6,10,1102242708,111
19486,59,1102243539,610
18045,52,1102243548,457
62,21021,1102243744,66
13605,38,1102243802,46
38,13549,1102243878,106
79,24659,1102243909,124
38,13549,1102244210,10
18564,78,1102244254,222
33,12978,1102244375,52
33,12976,1102244443,32
16,7654,1102244503,1179
38,13514,1102244796,54
78,3130,1102245256,124
254,17,1102245521,130
13612,38,1102245923,161
18564,78,1102245986,9
90,27001,1102246010,80
90,27002,1102246122,9
27002,90,1102246220,101
38,13824,1102246226,27
17663,50,1102246239,16
38,13825,1102246268,9
90,27001,1102246357,57
38,4116,1102246363,35
38,13826,1102246461,60
14084,39,1102246595,76
38,13827,1102246609,78
90,27001,1102246630,74
39,14090,1102246704,249
90,27001,1102246847,50
90,27012,1102246967,29
17,8124,1102247281,51
3168,8,1102247403,133
74,74,1102247436,36
52,17773,1102247503,477
8,3168,1102247583,376
15186,41,1102247780,198
17,4,1102247887,39
17,8214,1102248069,33
33,41,1102248378,266
