44,36,1,1004588766
78,44,1,1004590824
85,135,1,1004593245
35,35,1,1004594211
23,69,1,1004595853
33,33,1,1004596580
38,57,1,1004597437
70,72,1,1004597864
70,72,1,1004597864
17,128,1,1004598648
114,81,1,1004599206
114,81,1,1004599206
114,81,1,1004599206
114,81,1,1004599206
84,91,1,1004599557
84,91,1,1004599557
67,13,1,1004600432
67,48,1,1004600432
67,9,1,1004600432
67,13,1,1004600432
67,48,1,1004600432
67,9,1,1004600432
72,20,1,1004601952
57,76,1,1004602066
57,38,1,1004602066
57,38,1,1004602066
91,44,1,1004604580
67,57,1,1004604588
44,91,1,1004604938
44,91,1,1004604938
33,38,1,1004604943
33,38,1,1004604943
33,38,1,1004604943
33,38,1,1004604943
102,78,1,1004605021
73,69,1,1004605029
73,51,1,1004605029
48,9,1,1004605874
48,44,1,1004605908
48,91,1,1004605908
13,13,1,1004606069
13,48,1,1004606069
13,75,1,1004606069
13,27,1,1004606069
13,67,1,1004606069
13,57,1,1004606069
13,13,1,1004606069
13,48,1,1004606069
13,75,1,1004606069
13,27,1,1004606069
13,67,1,1004606069
13,57,1,1004606069
13,13,1,1004606069
13,48,1,1004606069
13,75,1,1004606069
13,27,1,1004606069
13,67,1,1004606069
13,57,1,1004606069
13,13,1,1004606069
13,48,1,1004606069
13,75,1,1004606069
13,27,1,1004606069
13,67,1,1004606069
13,57,1,1004606069
16,109,1,1004608371
68,66,1,1004609191
68,122,1,1004609885
68,122,1,1004609885
48,9,1,1004610031
115,87,1,1004610283
73,23,1,1004610437
73,69,1,1004610437
38,11,1,1004611639
123,123,1,1004611981
123,123,1,1004611981
111,102,1,1004612723
11,7,1,1004613071
11,12,1,1004613071
11,38,1,1004613071
11,7,1,1004613071
11,12,1,1004613071
11,38,1,1004613071
69,73,1,1004613323
6,27,1,1004613936
6,27,1,1004613936
6,84,1,1004615296
6,84,1,1004615296
18,137,1,1004617429
18,20,1,1004617429
18,32,1,1004617429
18,18,1,1004617429
18,18,1,1004617429
18,137,1,1004617429
18,20,1,1004617429
18,32,1,1004617429
18,18,1,1004617429
18,18,1,1004617429
28,20,1,1004617778
33,57,1,1004617988
112,105,1,1004619111
23,73,1,1004619484
23,73,1,1004619484
75,76,1,1004620291
75,76,1,1004620291
23,69,1,1004622138
23,69,1,1004622138
67,9,1,1004624149
141,3,1,1004624439
19,141,1,1004624722
19,55,1,1004624722
19,141,1,1004624722
19,55,1,1004624722
19,141,1,1004624722
19,55,1,1004624722
19,141,1,1004624722
19,55,1,1004624722
6,27,1,1004624844
6,27,1,1004624844
114,94,1,1004624890
114,94,1,1004624890
76,57,1,1004626203
33,44,1,1004626675
115,87,1,1004626776
76,57,1,1004627151
73,69,1,1004627196
73,69,1,1004628105
100,44,1,1004629079
100,111,1,1004629079
100,104,1,1004629079
100,102,1,1004629079
100,100,1,1004629079
100,91,1,1004629079
100,44,1,1004629079
100,111,1,1004629079
100,104,1,1004629079
100,102,1,1004629079
100,100,1,1004629079
100,91,1,1004629079
18,32,1,1004629693
18,18,1,1004629693
18,18,1,1004629693
20,141,1,1004630270
18,18,1,1004630563
20,72,1,1004630806
20,72,1,1004630806
114,128,1,1004631128
114,47,1,1004631128
114,101,1,1004631128
114,96,1,1004631128
114,96,1,1004631128
20,19,1,1004631163
73,69,1,1004631716
73,51,1,1004631716
73,23,1,1004631716
23,73,1,1004632623
23,69,1,1004632623
23,51,1,1004632623
73,23,1,1004635036
23,69,1,1004635333
105,145,1,1004638696
23,69,1,1004638791
23,69,1,1004638998
33,33,1,1004659552
91,44,1,1004679295
91,44,1,1004681342
33,44,1,1004681447
44,33,1,1004681560
33,44,1,1004681707
67,57,1,1004682267
141,20,1,1004682664
141,20,1,1004682664
84,107,1,1004683622
84,107,1,1004683622
67,57,1,1004683841
66,68,1,1004684120
66,3,1,1004684120
38,11,1,1004684861
33,57,1,1004684871
33,38,1,1004684871
33,38,1,1004684871
33,57,1,1004684871
33,38,1,1004684871
33,38,1,1004684871
33,57,1,1004685000
33,38,1,1004685000
33,38,1,1004685000
33,75,1,1004685158
33,75,1,1004685158
29,32,1,1004686014
23,73,1,1004686969
23,73,1,1004686969
38,73,1,1004687239
38,73,1,1004687239
67,50,1,1004687656
125,61,1,1004688478
61,125,1,1004689845
61,125,1,1004690157
61,125,1,1004690536
96,126,1,1004691198
96,126,1,1004691198
96,126,1,1004691198
44,91,1,1004691917
44,91,1,1004691926
40,42,1,1004691973
73,23,1,1004692104
73,69,1,1004692104
73,1,1,1004692104
73,38,1,1004692104
